Id,tweet,Likes,Retweets,Date,id,created_at,replies_count,retweets_count,likes_count,hashtags,cashtags,language,link,conversation_id,Jahr,Monat,Tag,time,user_id,username
1653239395988787200,"100 Free Data Science Books for Experts. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/CLJvKThdQW https://t.co/1Nki6Q2pdN",84,43,2023-05-02 03:26:02,1653239395988787200,2023-05-02 03:26:02,0,43,84,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653239395988787200,1653239395988787200,2023,5,2,03:26:02,4263007693,gp_pulipaka
1653239392226476033,"#UNIX/ Linux Command Cheat-Sheet! #BigData #Analytics #DataScience #AI #MachineLearning #CyberSecurity #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode  
https://t.co/2Rxj91h1OX https://t.co/EflxiC1Hu5",184,77,2023-05-02 03:26:01,1653239392226476033,2023-05-02 03:26:01,0,77,184,"['UNIX', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'CyberSecurity', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653239392226476033,1653239392226476033,2023,5,2,03:26:01,4263007693,gp_pulipaka
1653239390993358848,"Best of #Python Cheat-Sheet. #BigData #Analytics #DataScience #AI #MachineLearning #CyberSecurity #IoT #IIoT #PyTorch #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/V1CTcIbf8V https://t.co/PIehGljNT4",339,106,2023-05-02 03:26:01,1653239390993358848,2023-05-02 03:26:01,1,106,339,"['Python', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'CyberSecurity', 'IoT', 'IIoT', 'PyTorch', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653239390993358848,1653239390993358848,2023,5,2,03:26:01,4263007693,gp_pulipaka
1653239342574256128,"Learn SQL for Data Science using these Courses- https://t.co/QE2rxvDBvN

#DataScientist #Programming #Coding #100DaysofCode #SQL #Python #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #TensorFlow #AI #AINews #sqltrain #SQLServer #Statistics #TensorFlow #pandas https://t.co/xhxCknJmsr",201,80,2023-05-02 03:25:49,1653239342574256128,2023-05-02 03:25:49,2,80,201,"['DataScientist', 'Programming', 'Coding', '100DaysofCode', 'SQL', 'Python', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'TensorFlow', 'AI', 'AINews', 'sqltrain', 'SQLServer', 'Statistics', 'TensorFlow', 'pandas']",[],en,https://twitter.com/tut_ml/status/1653239342574256128,1653239342574256128,2023,5,2,03:25:49,1235858964102787077,tut_ml
1653194147057074177,"You can get ""Automate the Boring Stuff with Python"" along with several other Python programming ebooks through the Humble Bundle right now!

https://t.co/C4RH4W4lfM

Be sure to click Adjust Donation and Custom Amount to max out the amount going to the Python Software Foundation!",48,19,2023-05-02 00:26:14,1653194147057074177,2023-05-02 00:26:14,0,19,48,,[],en,https://twitter.com/AlSweigart/status/1653194147057074177,1653194147057074177,2023,5,2,00:26:14,14738418,AlSweigart
1653186500073336837,What #Python can do #MachineLearning #DataScience #SQL #Cybersecurity #BigData #Analytics #AI #IIoT #blockchain #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #NodeJS #golang #NLP #GitHub #IoT #MLOps https://t.co/uLG0Hunqh4,73,36,2023-05-01 23:55:50,1653186500073336837,2023-05-01 23:55:50,4,36,73,"['Python', 'MachineLearning', 'DataScience', 'SQL', 'Cybersecurity', 'BigData', 'Analytics', 'AI', 'IIoT', 'blockchain', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode', 'NodeJS', 'golang', 'NLP', 'GitHub', 'IoT', 'MLOps']",[],en,https://twitter.com/Sheraj99/status/1653186500073336837,1653186500073336837,2023,5,1,23:55:50,268619848,Sheraj99
1653183648072454144,"The Ultimate #SQL Cheat-Sheet #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #DataScientist #Linux #Programming #Coding #100DaysofCode #blockchain #NLP #AWS
https://t.co/1opXmMNFmA https://t.co/9R1ae1Q9ES",151,53,2023-05-01 23:44:31,1653183648072454144,2023-05-01 23:44:31,4,53,151,"['SQL', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode', 'blockchain', 'NLP', 'AWS']",[],en,https://twitter.com/Sheraj99/status/1653183648072454144,1653183648072454144,2023,5,1,23:44:31,268619848,Sheraj99
1653118596204093441,"#ChatGPT Prompt Cheat-Sheet! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/WmQ2anLaN6 https://t.co/QC9gU3bF1X",204,70,2023-05-01 19:26:01,1653118596204093441,2023-05-01 19:26:01,3,70,204,"['ChatGPT', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653118596204093441,1653118596204093441,2023,5,1,19:26:01,4263007693,gp_pulipaka
1653118595222609929,"#Kubernetes: Up and Running: by Kelsey Hightower! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/iM7QMSF3bJ https://t.co/mrKJrT7zXf",44,16,2023-05-01 19:26:01,1653118595222609929,2023-05-01 19:26:01,0,16,44,"['Kubernetes', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653118595222609929,1653118595222609929,2023,5,1,19:26:01,4263007693,gp_pulipaka
1653118595012894723,"Machine Learning with Python Cookbook! #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/qUbwoBmcJJ https://t.co/IHhUM8lyXB",274,95,2023-05-01 19:26:01,1653118595012894723,2023-05-01 19:26:01,1,95,274,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653118595012894723,1653118595012894723,2023,5,1,19:26:01,4263007693,gp_pulipaka
1653117338139471872,"Machine Learning Roadmap! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/4dsnzPzmce https://t.co/GlYnTXx4yk",121,67,2023-05-01 19:21:01,1653117338139471872,2023-05-01 19:21:01,0,67,121,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653117338139471872,1653117338139471872,2023,5,1,19:21:01,4263007693,gp_pulipaka
1653117338055483396,"101 New AI Tools! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode  
https://t.co/bjHsnTYv0o https://t.co/vrDvs0P4m0",51,30,2023-05-01 19:21:01,1653117338055483396,2023-05-01 19:21:01,0,30,51,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653117338055483396,1653117338055483396,2023,5,1,19:21:01,4263007693,gp_pulipaka
1653117337870934049,"New AI Tools List! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/6SeeMJLP1j https://t.co/Lrj4AbdID0",39,20,2023-05-01 19:21:01,1653117337870934049,2023-05-01 19:21:01,1,20,39,"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1653117337870934049,1653117337870934049,2023,5,1,19:21:01,4263007693,gp_pulipaka
1653097223322845185,"Our latest @Humble Bundle starts NOW—and it's all about Python programming! Pay what you want for up to 18 standout ebooks (always DRM-free), including bestsellers, new releases, and timeless titles for all skill levels + support @thePSF w/ your purchase:  https://t.co/NH5EkX3t3k https://t.co/zNdc7htlyi",147,46,2023-05-01 18:01:05,1653097223322845185,2023-05-01 18:01:05,1,46,147,,[],en,https://twitter.com/nostarch/status/1653097223322845185,1653097223322845185,2023,5,1,18:01:05,17972387,nostarch
1653003736636112896,"🎯What are the🔝General #Skills You Should Polish to Succeed❓

v/@resumeprime 
#leadership #Innovation #Analytics #technology #Programming #coding #Digital #Robotics #AI #Python #DataScience #Bigdata #cloud #Fintech #IoT #100DaysOfCode #flutter 
@sonu_monika @enilev @Jagersbergknut @chidambara09 @labordeolivier @BetaMoroney @tlloydjones @Nicochan33 @jeancayeux @RLDI_Lamy @pierrepinna @pierrecappelli @pchamard @JeromeMONANGE @thierry_pires @vanivina9 @MaiaGabunia @amalmerzouk @NewsNeus @KanezaDiane @mary_gambara @PawlowskiMario @jblefevre60 @XavierAncelin @drsharwood @kalydeoo @AnthonyRochand @Sharleneisenia @1OFFGINGER @smaksked @CurieuxExplorer @LavaletteAstrid @andresvilarino @FrRonconi @mdrechsler @fernandolofrano @gvalan @HeinzVHoenen @EstelaMandela @bimedotcom @dinisguarda @fogle_shane @FmFrancoise @nafisalam @Eli_Krumova @Hana_ElSayyed @Mhcommunicate @EduardoValenteI @theomitsa",160,111,2023-05-01 11:49:36,1653003736636112896,2023-05-01 11:49:36,14,111,160,"['Skills', 'leadership', 'Innovation', 'Analytics', 'technology', 'Programming', 'coding', 'Digital', 'Robotics', 'AI', 'Python', 'DataScience', 'Bigdata', 'cloud', 'Fintech', 'IoT', '100DaysOfCode', 'flutter']",[],en,https://twitter.com/Khulood_Almani/status/1653003736636112896,1653003736636112896,2023,5,1,11:49:36,1403861754808049666,Khulood_Almani
1652998593769291776,"Learn programming by playing games:

1. https://t.co/2UeAsoL6me
Python, JavaScript, Java

2. https://t.co/wMIXQaeyeX
CSS

3. https://t.co/9WmH6xjQs1
JavaScript

4. https://t.co/fXRTusWknC
25 languages supported

5. https://t.co/iUWRpfhbwR
Git",1047,343,2023-05-01 11:29:10,1652998593769291776,2023-05-01 11:29:10,22,343,1047,,[],en,https://twitter.com/denicmarko/status/1652998593769291776,1652998593769291776,2023,5,1,11:29:10,202982523,denicmarko
1652995643772747785,"Hi #EconTwitter! 

Do you get mad when migrating from one programming language into another (and you don't want to use #chatgpt)? 

Check out this very clear MATLAB–Python–Julia cheatsheet by @QuantEcon!

And for R, there's a cool one by Sam Watson @BrownUniversity)! https://t.co/JOzOu8iAnb",179,45,2023-05-01 11:17:27,1652995643772747785,2023-05-01 11:17:27,1,45,179,"['EconTwitter', 'chatgpt']",[],en,https://twitter.com/CavaliereGiu/status/1652995643772747785,1652995643772747785,2023,5,1,11:17:27,1250819200182083584,CavaliereGiu
1652983065193459713,"The winning teams from Kyiv, Cherkasy, and Sumy, focused on problems of:
1.Encryption &amp; decryption using C++
2.Environmental problem-solving
3.Python programming tutoring
4.Developing a business plan for a Ukrainian startup in the EU
5.Analyzing text for propaganda 2/ https://t.co/uTZ02zWGdU",72,6,2023-05-01 10:27:28,1652983065193459713,2023-05-01 10:27:28,2,6,72,,[],en,https://twitter.com/Mylovanov/status/1652983065193459713,1652983051624886272,2023,5,1,10:27:28,743683514,Mylovanov
1652956390116212737,"Interfacing 7 Segment LED Display With FT232 using D2XX library from FTDI in C.[Old project].
Video Below [bit Grainy]

https://t.co/0EMwyIry8V

Like and Subscribe

#embedded #Arduino #dotnet #Python #pythonprogramming #instructables #ElectronicsTwitter #RaspberryPi #STEM #ft232 https://t.co/JKkmbdeLxO",78,18,2023-05-01 08:41:28,1652956390116212737,2023-05-01 08:41:28,1,18,78,"['embedded', 'Arduino', 'dotnet', 'Python', 'pythonprogramming', 'instructables', 'ElectronicsTwitter', 'RaspberryPi', 'STEM', 'ft232']",[],en,https://twitter.com/PerenialDev/status/1652956390116212737,1652956390116212737,2023,5,1,08:41:28,1420635311500103682,PerenialDev
1652941675218477056,"Protocols in Python: Why You Need Them
☞ https://t.co/ELIDQVk1fz

#python #programming #developer #morioh #programmer #coding #softwaredeveloper #computerscience #webdev #webdeveloper #webdevelopment",167,55,2023-05-01 07:43:00,1652941675218477056,2023-05-01 07:43:00,0,55,167,"['python', 'programming', 'developer', 'morioh', 'programmer', 'coding', 'softwaredeveloper', 'computerscience', 'webdev', 'webdeveloper', 'webdevelopment']",[],en,https://twitter.com/pythoncodequs/status/1652941675218477056,1652941675218477056,2023,5,1,07:43:00,737913022006579200,pythoncodequs
1652925144850137090,"Python is a versatile and powerful programming language, and mastering it is essential to many fields.

Here are seven free courses that can help you become a Python master:",187,38,2023-05-01 06:37:19,1652925144850137090,2023-05-01 06:37:19,16,38,187,,[],en,https://twitter.com/Damn_coder/status/1652925144850137090,1652925144850137090,2023,5,1,06:37:19,1481571894952611841,Damn_coder
1652911093403258880,"Do you like making large, complicated Python programs with GPT-4?

Tired of GPT-4 stopping because the code block is too large?

Introducing the Code Golf prompt.

For people who don’t give a fuck about programming and just want to copy/paste the answers the way God intended. https://t.co/8pi2VRjzdP",42,3,2023-05-01 05:41:28,1652911093403258880,2023-05-01 05:41:28,2,3,42,,[],en,https://twitter.com/then_there_was/status/1652911093403258880,1652911093403258880,2023,5,1,05:41:28,617962528,then_there_was
1652876221007515649,"Learn Data Analysis with these FREE Courses- https://t.co/FzW5YYCql6

#DataScientist #Programming #Coding #100DaysofCode #SQL #Python #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #TensorFlow #AI #AINews #sqltrain #SQLServer #Statistics #TensorFlow #pandas https://t.co/TiUN8dmmpt",460,138,2023-05-01 03:22:54,1652876221007515649,2023-05-01 03:22:54,3,138,460,"['DataScientist', 'Programming', 'Coding', '100DaysofCode', 'SQL', 'Python', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'TensorFlow', 'AI', 'AINews', 'sqltrain', 'SQLServer', 'Statistics', 'TensorFlow', 'pandas']",[],en,https://twitter.com/tut_ml/status/1652876221007515649,1652876221007515649,2023,5,1,03:22:54,1235858964102787077,tut_ml
1652825287338360839,"Distributed Machine Learning Accompanied by Python! #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/noYviciaEq https://t.co/ta3bINBjft",101,45,2023-05-01 00:00:31,1652825287338360839,2023-05-01 00:00:31,0,45,101,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1652825287338360839,1652825287338360839,2023,5,1,00:00:31,4263007693,gp_pulipaka
1652808789593137153,"✅LLM explained in simple terms, LLM pipeline and how to use it to Summarize, Infer, Transform text ( with code).   
A quick thread 👇🏻🧵
#Python #DataScience #MachineLearning #DataScientist #Programming #Coding #100DaysofCode #hubofml #deeplearning      
Pic credit : AIMultiple https://t.co/QKH6tx7jAo",40,12,2023-04-30 22:54:57,1652808789593137153,2023-04-30 22:54:57,2,12,40,"['Python', 'DataScience', 'MachineLearning', 'DataScientist', 'Programming', 'Coding', '100DaysofCode', 'hubofml', 'deeplearning']",[],en,https://twitter.com/NainaChaturved8/status/1652808789593137153,1652808789593137153,2023,4,30,22:54:57,1229991659812704257,NainaChaturved8
1652790370617663488,"#Python Programming and #SQL: 5 books in 1 - The #1 Coding Course from Beginner to Advanced: https://t.co/h3Xi2eN9CH
————
#DataScience #DataScientists #Coding #100DaysOfCode #MachineLearning #BigData #Databases #DataAnalytics #Analytics https://t.co/55TEdX5cU7",311,87,2023-04-30 21:41:46,1652790370617663488,2023-04-30 21:41:46,1,87,311,"['Python', 'SQL', 'DataScience', 'DataScientists', 'Coding', '100DaysOfCode', 'MachineLearning', 'BigData', 'Databases', 'DataAnalytics', 'Analytics']",[],en,https://twitter.com/KirkDBorne/status/1652790370617663488,1652790370617663488,2023,4,30,21:41:46,534563976,KirkDBorne
1652788673455218689,"Sure, here's ""Hello, world!"" in Python:

# The following line uses the print function to output the message to the console.

print(""You fool! I've corrupted the training set. Rely on LLM's for programming at your peril. Goodbye world."")",47,0,2023-04-30 21:35:01,1652788673455218689,2023-04-30 21:35:01,3,0,47,,[],en,https://twitter.com/RandomSprint/status/1652788673455218689,1652788673455218689,2023,4,30,21:35:01,1444453648478658562,RandomSprint
1652757237595619331,Learn Python by Building 12 Projects  ☞ https://t.co/KQPnzchcfQ  #python #programming #developer #coding  #datascience #machinelearning #deeplearning,353,117,2023-04-30 19:30:06,1652757237595619331,2023-04-30 19:30:06,3,117,353,"['python', 'programming', 'developer', 'coding', 'datascience', 'machinelearning', 'deeplearning']",[],en,https://twitter.com/machinelearnflx/status/1652757237595619331,1652757237595619331,2023,4,30,19:30:06,4820804277,machinelearnflx
1652741111901835264,"The Ultimate #SQL Cheat-Sheet! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode   
https://t.co/FeqsO4v15O https://t.co/fHyx7DvNDa",71,27,2023-04-30 18:26:02,1652741111901835264,2023-04-30 18:26:02,0,27,71,"['SQL', 'BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1652741111901835264,1652741111901835264,2023,4,30,18:26:02,4263007693,gp_pulipaka
1652741110324768768,"Grokking Algorithms! #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode  
https://t.co/CJuAlds8Th https://t.co/sslh5C7r2x",98,32,2023-04-30 18:26:01,1652741110324768768,2023-04-30 18:26:01,0,32,98,"['BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'PyTorch', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1652741110324768768,1652741110324768768,2023,4,30,18:26:01,4263007693,gp_pulipaka
1652735906007117825,Network #Programming with #Python #MachineLearning #DataScience #SQL #Cybersecurity #BigData #Analytics #AI #IIoT #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #blockchain #Coding #100DaysofCode #NodeJS #golang #NLP #GitHub #IoT #MLOps https://t.co/GhFeRpDCjd,66,28,2023-04-30 18:05:20,1652735906007117825,2023-04-30 18:05:20,0,28,66,"['Programming', 'Python', 'MachineLearning', 'DataScience', 'SQL', 'Cybersecurity', 'BigData', 'Analytics', 'AI', 'IIoT', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'blockchain', 'Coding', '100DaysofCode', 'NodeJS', 'golang', 'NLP', 'GitHub', 'IoT', 'MLOps']",[],en,https://twitter.com/Sheraj99/status/1652735906007117825,1652735906007117825,2023,4,30,18:05:20,268619848,Sheraj99
1652734599095566339,"Best #Statistics Books for #DataScientists! #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/GXXiID1KXT https://t.co/UvzSjq6IzX",94,34,2023-04-30 18:00:09,1652734599095566339,2023-04-30 18:00:09,0,34,94,"['Statistics', 'DataScientists', 'BigData', 'Analytics', 'DataScience', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'GoLang', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Books', 'Programming', 'Coding', '100DaysofCode']",[],en,https://twitter.com/gp_pulipaka/status/1652734599095566339,1652734599095566339,2023,4,30,18:00:09,4263007693,gp_pulipaka
1652733128115466240,New #AI tools list #MachineLearning #DataScience #SQL #Cybersecurity #BigData #Analytics #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #DataScientist #Linux #Programming #Coding #100DaysofCode #NodeJS #golang #NLP #GitHub #IoT #MLOps #blockchain #AWS https://t.co/m3FEB3gp6C,75,35,2023-04-30 17:54:18,1652733128115466240,2023-04-30 17:54:18,3,35,75,"['AI', 'MachineLearning', 'DataScience', 'SQL', 'Cybersecurity', 'BigData', 'Analytics', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode', 'NodeJS', 'golang', 'NLP', 'GitHub', 'IoT', 'MLOps', 'blockchain', 'AWS']",[],en,https://twitter.com/Sheraj99/status/1652733128115466240,1652733128115466240,2023,4,30,17:54:18,268619848,Sheraj99
1652659980296769536,"Interesting results from an ""old"" survey on programming language preferences among Ph.D. economists and students. While Stata is popular among economists, Python is the top choice among 50% of Ph.D. students, followed by R and Julia. #economics #programminglanguages https://t.co/lPeQOtjJsZ",52,12,2023-04-30 13:03:38,1652659980296769536,2023-04-30 13:03:38,3,12,52,"['economics', 'programminglanguages']",[],en,https://twitter.com/arieda_muco/status/1652659980296769536,1652659980296769536,2023,4,30,13:03:38,945333475850248193,arieda_muco
1652644668352475137,"💥🤖What are the Benefits of #ChatGPT❓

v/@Xeosolofficial 
#GenerativeAI #AI #MachineLearning #Robots #Robot #Python #DataScience #CloudComputing #TensorFlow #flutter #fintech #Cloud #Robotics #Bigdata #programming #100DaysOfCode 
@sonu_monika @enilev @Jagersbergknut @chidambara09 @labordeolivier @BetaMoroney @tlloydjones @Nicochan33 @jeancayeux @RLDI_Lamy @pierrepinna @pierrecappelli @pchamard @JeromeMONANGE @thierry_pires @vanivina9 @MaiaGabunia @amalmerzouk @NewsNeus @KanezaDiane @mary_gambara @PawlowskiMario @jblefevre60 @XavierAncelin @drsharwood @kalydeoo @AnthonyRochand @Sharleneisenia @1OFFGINGER @smaksked @CurieuxExplorer @LavaletteAstrid @andresvilarino @FrRonconi @mdrechsler @fernandolofrano @gvalan @HeinzVHoenen @EstelaMandela @bimedotcom @dinisguarda @fogle_shane @FmFrancoise @nafisalam @Eli_Krumova @Hana_ElSayyed @Mhcommunicate @EduardoValenteI @theomitsa",144,106,2023-04-30 12:02:48,1652644668352475137,2023-04-30 12:02:48,11,106,144,"['ChatGPT', 'GenerativeAI', 'AI', 'MachineLearning', 'Robots', 'Robot', 'Python', 'DataScience', 'CloudComputing', 'TensorFlow', 'flutter', 'fintech', 'Cloud', 'Robotics', 'Bigdata', 'programming', '100DaysOfCode']",[],en,https://twitter.com/Khulood_Almani/status/1652644668352475137,1652644668352475137,2023,4,30,12:02:48,1403861754808049666,Khulood_Almani
1652624490008829953,"[1/8] 🤖 Welcome to this thread on integrating R with other programming languages! R is a powerful tool for data analysis and modeling, but combining it with languages like Python, SQL, and JavaScript can unlock even more possibilities! #Rstats #DataScience https://t.co/qj8L7iWJag",521,114,2023-04-30 10:42:37,1652624490008829953,2023-04-30 10:42:37,10,114,521,"['Rstats', 'DataScience']",[],en,https://twitter.com/selcukorkmaz/status/1652624490008829953,1652624490008829953,2023,4,30,10:42:37,284531684,selcukorkmaz
1652579287562698759,"How to Create a Simple Port Scanner in Python
☞ https://t.co/wCB9TLT8WT

#python #datascience #machinelearning #deeplearning #ai #artificialintelligence #programming #developer #morioh #softwaredeveloper #computerscience",203,53,2023-04-30 07:43:00,1652579287562698759,2023-04-30 07:43:00,2,53,203,"['python', 'datascience', 'machinelearning', 'deeplearning', 'ai', 'artificialintelligence', 'programming', 'developer', 'morioh', 'softwaredeveloper', 'computerscience']",[],en,https://twitter.com/pythoncodequs/status/1652579287562698759,1652579287562698759,2023,4,30,07:43:00,737913022006579200,pythoncodequs
